one_hot__agent_tone_angry,one_hot__agent_tone_calm,one_hot__agent_tone_frustrated,one_hot__agent_tone_neutral,one_hot__agent_tone_polite,one_hot__customer_tone_angry,one_hot__customer_tone_calm,one_hot__customer_tone_frustrated,one_hot__customer_tone_neutral,one_hot__customer_tone_polite,remainder__call_duration,remainder__average_sentiment,remainder__elite_level_code,predicted_primary_call_reason
1,0,0,0,0,1,0,0,0,0,480,-0.57,1,Products_And_Services
0,0,1,0,0,0,0,0,1,0,2040,-0.26,2,Checkout
0,0,0,1,0,0,0,1,0,0,840,-0.13,4,Irrops
0,0,0,1,0,1,0,0,0,0,720,0,1,Seating
0,0,0,1,0,0,0,1,0,0,2940,-0.08,0,Post_Flight
0,1,0,0,0,0,0,0,0,1,420,0.13,2,Upgrade
0,0,0,1,0,0,0,0,0,1,1320,0.24,0,Irrops
0,0,0,1,0,0,1,0,0,0,1320,-0.25,0,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,720,-0.19,0,Digital_Support
0,0,0,1,0,0,0,1,0,0,660,0,0,Seating
0,1,0,0,0,1,0,0,0,0,720,0.24,0,Irrops
0,0,0,1,0,1,0,0,0,0,480,0,0,Irrops
0,0,0,1,0,0,0,0,1,0,1680,-0.03,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,960,-0.13,0,Seating
0,1,0,0,0,0,1,0,0,0,900,0.29,2,Baggage
0,0,0,1,0,1,0,0,0,0,420,-0.23,0,Check_In
0,0,0,1,0,0,0,1,0,0,1020,-0.09,3,Etc
0,0,0,1,0,0,0,0,0,1,1080,0.06,0,Irrops
0,0,0,1,0,0,0,1,0,0,420,-0.04,2,Upgrade
0,0,0,1,0,0,0,0,1,0,540,0,0,Irrops
0,0,0,1,0,0,1,0,0,0,1860,-0.02,3,Upgrade
0,0,0,1,0,0,0,0,1,0,240,0,3,Booking
0,0,0,1,0,0,0,1,0,0,1800,-0.02,3,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1500,-0.01,0,Etc
0,1,0,0,0,0,0,0,0,1,900,0.33,2,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,420,0,0,Irrops
0,0,0,1,0,1,0,0,0,0,1380,-0.02,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,720,-0.09,5,Irrops
0,0,0,1,0,0,0,0,0,1,960,0.08,0,Irrops
0,0,0,1,0,0,0,1,0,0,1320,-0.17,0,Irrops
0,1,0,0,0,0,0,1,0,0,1140,0.03,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,660,-0.1,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,840,-0.05,0,Seating
0,0,0,1,0,0,1,0,0,0,1560,-0.08,1,Irrops
0,1,0,0,0,0,0,0,1,0,780,0.15,0,Seating
0,0,1,0,0,0,1,0,0,0,660,-0.28,2,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,1860,0.15,1,Post_Flight
0,1,0,0,0,0,1,0,0,0,840,0.02,0,Irrops
0,1,0,0,0,0,0,0,1,0,1560,0.05,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,2280,-0.06,2,Communications
0,0,0,1,0,0,1,0,0,0,660,-0.05,0,Communications
0,0,0,1,0,0,0,0,1,0,1980,-0.12,0,Post_Flight
0,1,0,0,0,1,0,0,0,0,480,0.22,0,Irrops
0,0,0,1,0,0,0,1,0,0,720,-0.06,1,Irrops
0,1,0,0,0,0,1,0,0,0,780,0.03,3,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,540,0,1,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,960,0.04,0,Seating
0,0,0,1,0,0,1,0,0,0,300,0,0,Booking
0,0,0,1,0,0,1,0,0,0,1020,-0.08,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,1560,0.07,1,Checkout
0,1,0,0,0,0,0,0,1,0,840,0.09,1,Seating
0,0,0,1,0,0,0,0,0,1,960,0.04,1,Baggage
0,1,0,0,0,1,0,0,0,0,4020,0.05,0,Checkout
0,1,0,0,0,1,0,0,0,0,2700,0.08,1,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,1260,0.26,1,Voluntary_Change
0,0,1,0,0,0,1,0,0,0,720,-0.27,2,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,900,0.12,0,Irrops
0,1,0,0,0,0,1,0,0,0,420,0.02,0,Booking
0,0,0,1,0,0,0,0,1,0,960,-0.05,0,Irrops
0,1,0,0,0,0,1,0,0,0,960,0.13,3,Communications
0,0,0,1,0,1,0,0,0,0,660,-0.11,1,Irrops
0,1,0,0,0,0,0,0,0,1,660,0.08,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,660,0.16,1,Irrops
0,0,0,1,0,0,1,0,0,0,1560,-0.1,0,Communications
0,1,0,0,0,0,0,0,0,1,840,0.03,2,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,240,0,0,Booking
0,0,0,1,0,0,0,1,0,0,660,0,3,Baggage
0,0,0,1,0,0,0,1,0,0,2640,-0.11,3,Post_Flight
0,0,0,1,0,0,0,1,0,0,780,-0.23,3,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,780,0.23,1,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1320,-0.19,1,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,1680,0.17,0,Traveler_Updates
0,0,0,1,0,1,0,0,0,0,900,-0.22,0,Irrops
0,1,0,0,0,0,0,1,0,0,660,0.17,2,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,1080,0.01,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,660,-0.19,0,Schedule_Change
0,0,0,1,0,0,1,0,0,0,720,0,1,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,420,-0.13,0,Communications
0,1,0,0,0,0,0,0,0,1,540,0.11,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,720,0,1,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,720,-0.14,1,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,1080,0.1,0,Irrops
0,0,0,1,0,0,0,0,0,1,1380,0.2,0,Checkout
0,0,0,1,0,0,0,1,0,0,540,-0.1,0,Upgrade
0,0,0,1,0,0,0,0,0,1,3780,0.13,0,Post_Flight
0,1,0,0,0,0,0,0,1,0,1380,0.11,0,Seating
0,0,0,1,0,0,0,0,1,0,960,-0.02,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,4140,0.13,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1020,-0.1,1,Seating
0,1,0,0,0,1,0,0,0,0,1020,0.16,4,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,1320,0.06,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,540,-0.23,1,Irrops
0,0,0,1,0,1,0,0,0,0,1200,-0.05,1,Communications
0,0,0,1,0,0,1,0,0,0,1800,-0.18,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,600,0.02,5,Mileage_Plus
0,1,0,0,0,1,0,0,0,0,2280,0.11,0,Irrops
0,1,0,0,0,0,1,0,0,0,660,0.04,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,840,0,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,840,-0.1,0,Products_And_Services
0,1,0,0,0,0,0,0,1,0,720,0.21,0,Baggage
0,0,0,1,0,1,0,0,0,0,1860,0,2,Mileage_Plus
0,1,0,0,0,0,1,0,0,0,840,0.04,2,Irrops
0,0,0,1,0,1,0,0,0,0,1800,-0.1,3,Irrops
0,0,0,1,0,0,0,0,0,1,1260,0.02,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1620,-0.01,0,Booking
0,0,0,1,0,0,0,0,1,0,1080,-0.21,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,960,0.19,2,Irrops
0,1,0,0,0,1,0,0,0,0,720,0.04,0,Irrops
0,1,0,0,0,0,1,0,0,0,1200,0.04,0,Seating
0,0,0,1,0,0,0,0,1,0,660,-0.06,2,Post_Flight
0,0,0,1,0,0,0,0,1,0,1860,-0.2,3,Post_Flight
0,1,0,0,0,0,0,0,1,0,1020,0.18,1,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1380,-0.17,0,Irrops
0,1,0,0,0,0,0,1,0,0,300,0.2,0,Booking
0,1,0,0,0,0,1,0,0,0,720,0.02,2,Upgrade
0,1,0,0,0,1,0,0,0,0,840,0.12,0,Communications
0,1,0,0,0,0,0,1,0,0,1920,0.09,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,1380,-0.04,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,900,0.17,2,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,2220,-0.04,0,Communications
0,0,0,1,0,0,0,0,0,1,1200,0,0,Post_Flight
1,0,0,0,0,0,1,0,0,0,240,-0.8,2,Booking
0,0,0,1,0,0,0,0,1,0,1020,0,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,1080,0.02,0,Baggage
1,0,0,0,0,0,0,1,0,0,420,-0.59,0,Baggage
0,0,0,1,0,1,0,0,0,0,1260,-0.1,3,Irrops
0,1,0,0,0,0,0,0,0,1,2100,0.19,2,Seating
0,1,0,0,0,0,0,1,0,0,780,0.08,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,540,0,1,Irrops
0,0,0,1,0,0,0,0,1,0,1080,-0.11,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,1920,0.14,1,Seating
0,1,0,0,0,0,0,0,1,0,960,0.26,2,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,480,0.02,1,Irrops
0,1,0,0,0,0,1,0,0,0,2340,0.23,4,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,600,0.14,0,Seating
0,0,0,1,0,0,0,0,1,0,1140,-0.12,4,Check_In
0,0,0,1,0,0,0,0,1,0,1440,-0.2,4,Voluntary_Cancel
0,0,0,1,0,1,0,0,0,0,600,-0.04,0,Booking
0,1,0,0,0,0,1,0,0,0,1200,0.02,0,Irrops
0,1,0,0,0,1,0,0,0,0,780,0.1,1,Baggage
0,1,0,0,0,0,0,0,0,1,4140,0.11,0,Baggage
0,1,0,0,0,0,0,0,0,1,1440,0.05,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,420,0.24,3,Other_Topics
0,0,0,1,0,0,0,0,1,0,360,0,1,Products_And_Services
0,1,0,0,0,0,0,1,0,0,300,0.15,0,Other_Topics
0,1,0,0,0,0,0,1,0,0,1620,0.12,2,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,1140,0.02,0,Seating
0,0,0,1,0,0,0,0,1,0,480,-0.14,0,Irrops
0,0,0,1,0,0,1,0,0,0,2460,-0.08,4,Voluntary_Cancel
0,0,0,1,0,0,1,0,0,0,420,-0.12,0,Irrops
0,0,0,1,0,1,0,0,0,0,600,-0.03,0,Upgrade
0,0,0,1,0,1,0,0,0,0,1080,0,0,Irrops
0,0,0,1,0,0,1,0,0,0,1020,-0.03,0,Seating
0,0,0,1,0,0,0,0,0,1,3660,0.1,0,Irrops
0,0,0,1,0,0,0,0,0,1,360,0,1,Mileage_Plus
0,1,0,0,0,0,1,0,0,0,660,0.08,2,Irrops
0,0,1,0,0,0,0,1,0,0,1140,-0.35,0,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,1680,-0.12,0,Irrops
0,0,0,1,0,0,0,0,0,1,180,0.25,0,Booking
0,0,0,1,0,0,0,0,1,0,360,0,1,Products_And_Services
0,1,0,0,0,1,0,0,0,0,1320,0.06,0,Upgrade
0,0,0,1,0,0,0,0,1,0,1140,-0.1,0,Voluntary_Cancel
0,0,0,1,0,0,1,0,0,0,780,0,1,Voluntary_Change
1,0,0,0,0,0,1,0,0,0,720,-0.51,3,Irrops
0,0,0,1,0,1,0,0,0,0,4620,-0.02,0,Communications
0,1,0,0,0,0,1,0,0,0,1500,0.12,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,660,-0.11,0,Irrops
0,0,0,1,0,0,0,1,0,0,480,-0.1,1,Mileage_Plus
0,1,0,0,0,0,1,0,0,0,660,0.22,0,Voluntary_Cancel
0,0,0,1,0,0,0,0,1,0,720,0,0,Seating
0,0,0,1,0,0,0,0,1,0,420,-0.12,0,Products_And_Services
0,0,0,1,0,0,1,0,0,0,600,0,0,Irrops
0,0,0,1,0,0,0,0,1,0,1200,0,1,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,720,0.05,3,Voluntary_Cancel
0,0,0,1,0,0,0,0,1,0,2400,-0.04,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,720,0,0,Seating
0,0,0,1,0,0,0,1,0,0,540,-0.1,0,Upgrade
0,0,0,1,0,0,0,0,0,1,360,0,1,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,1320,-0.07,0,Irrops
0,1,0,0,0,0,1,0,0,0,660,0.25,3,Irrops
0,0,0,1,0,0,0,1,0,0,2160,-0.24,2,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,780,0.07,0,Upgrade
0,0,0,1,0,0,0,1,0,0,900,-0.09,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,960,0,0,Products_And_Services
0,1,0,0,0,0,0,0,0,1,1380,0.09,2,Post_Flight
0,0,0,1,0,0,0,0,1,0,1020,-0.04,2,Baggage
0,1,0,0,0,0,0,0,1,0,600,0.03,3,Irrops
0,0,0,1,0,1,0,0,0,0,420,0,0,Booking
0,0,0,1,0,0,0,0,0,1,2700,0.06,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,3360,-0.16,0,Irrops
0,1,0,0,0,0,1,0,0,0,720,0.1,0,Post_Flight
0,1,0,0,0,0,1,0,0,0,1380,0.05,0,Seating
0,1,0,0,0,0,0,0,0,1,540,0.07,0,Booking
0,0,0,1,0,0,1,0,0,0,780,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1020,-0.11,0,Seating
0,0,0,1,0,0,1,0,0,0,540,-0.12,2,Irrops
0,0,0,1,0,0,0,0,1,0,840,-0.25,0,Voluntary_Cancel
0,1,0,0,0,0,0,1,0,0,420,0.07,1,Upgrade
0,0,0,1,0,1,0,0,0,0,2280,0,1,Mileage_Plus
0,1,0,0,0,0,1,0,0,0,840,0.06,1,Irrops
0,0,0,1,0,0,1,0,0,0,2160,-0.1,1,Post_Flight
0,0,0,1,0,0,0,0,1,0,1260,-0.11,0,Irrops
0,1,0,0,0,0,0,0,0,1,420,0.32,1,Upgrade
0,0,0,1,0,0,0,1,0,0,1200,-0.23,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,840,-0.11,0,Irrops
0,0,0,1,0,0,0,0,0,1,1620,0.05,0,Irrops
0,1,0,0,0,0,0,0,1,0,660,0.07,3,Mileage_Plus
0,0,1,0,0,0,0,1,0,0,960,-0.26,0,Checkout
0,1,0,0,0,0,0,1,0,0,720,0.09,2,Post_Flight
0,0,0,1,0,0,0,1,0,0,780,-0.09,0,Irrops
0,0,0,1,0,1,0,0,0,0,660,-0.06,3,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1440,0,0,Post_Flight
0,0,0,1,0,1,0,0,0,0,840,-0.08,0,Irrops
0,0,0,1,0,0,0,1,0,0,1080,-0.09,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,540,0,0,Baggage
0,1,0,0,0,1,0,0,0,0,1320,0.11,2,Voluntary_Change
0,1,0,0,0,1,0,0,0,0,540,0.19,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,3420,-0.1,1,Irrops
0,0,0,1,0,0,0,0,0,1,1020,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,840,-0.07,3,Check_In
0,0,0,1,0,0,0,0,1,0,2040,-0.12,0,Post_Flight
0,0,0,1,0,0,0,0,1,0,3240,-0.16,2,Checkout
0,1,0,0,0,1,0,0,0,0,1440,0.15,5,Mileage_Plus
0,0,0,1,0,1,0,0,0,0,1320,-0.02,1,Upgrade
0,0,0,1,0,0,0,0,0,1,1260,0.23,1,Post_Flight
0,0,0,1,0,0,0,1,0,0,420,0,1,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,720,0.07,1,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,360,0.06,0,Other_Topics
0,0,0,1,0,0,0,1,0,0,1020,-0.19,0,Post_Flight
0,0,1,0,0,1,0,0,0,0,420,-0.4,0,Irrops
0,1,0,0,0,0,0,0,1,0,660,0.06,0,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,540,-0.03,0,Irrops
0,0,0,1,0,0,0,0,0,1,1260,0.04,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1740,-0.12,0,Products&Services
0,0,0,1,0,0,0,0,0,1,1680,0.04,1,Communications
0,0,0,1,0,0,0,0,0,1,840,0.21,5,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,960,0.12,0,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,1140,0.01,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,1320,-0.04,0,Irrops
0,1,0,0,0,0,0,0,0,1,1440,0.01,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1440,0.03,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,540,-0.05,0,Products_And_Services
0,1,0,0,0,1,0,0,0,0,720,0.07,3,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,720,0.17,1,Irrops
0,1,0,0,0,0,0,0,0,1,480,0.07,0,Upgrade
0,1,0,0,0,0,0,1,0,0,2280,0.04,2,Irrops
0,0,0,1,0,0,0,0,0,1,1080,0,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1500,-0.1,1,Voluntary_Cancel
0,0,0,1,0,0,1,0,0,0,600,-0.03,2,Communications
0,0,0,1,0,0,0,0,0,1,1020,0,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,840,0.08,0,Irrops
0,0,0,1,0,0,0,0,0,1,600,0.04,3,Irrops
0,0,0,1,0,0,0,0,0,1,1080,0.05,3,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,780,-0.07,0,Irrops
0,0,0,1,0,0,0,0,0,1,600,0,5,Irrops
0,0,1,0,0,0,0,0,1,0,600,-0.34,3,Check_In
0,0,1,0,0,0,0,0,1,0,1080,-0.27,1,Baggage
0,1,0,0,0,0,0,0,0,1,2520,0.08,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,720,0.08,0,Irrops
0,0,0,1,0,0,0,0,0,1,5460,0.04,1,Post_Flight
0,0,0,1,0,0,0,0,1,0,1440,-0.18,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,660,-0.16,0,Irrops
0,0,0,1,0,1,0,0,0,0,1140,-0.07,0,Check_In
0,0,0,1,0,0,0,1,0,0,420,0,0,Irrops
0,0,0,1,0,0,0,0,1,0,1140,-0.18,2,Seating
1,0,0,0,0,0,0,0,0,1,600,0.53,2,Irrops
0,1,0,0,0,1,0,0,0,0,1260,0.05,0,Irrops
0,0,0,1,0,0,0,0,0,1,720,0.15,1,Seating
0,0,0,1,0,0,1,0,0,0,840,-0.04,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1560,-0.01,1,Upgrade
0,0,0,1,0,0,1,0,0,0,1440,-0.02,3,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,900,-0.01,0,Seating
0,0,0,1,0,0,0,0,1,0,240,0,0,Booking
0,0,0,1,0,0,1,0,0,0,480,-0.15,1,Irrops
0,1,0,0,0,0,0,0,1,0,540,0.07,3,Products_And_Services
0,1,0,0,0,1,0,0,0,0,840,0.2,0,Post_Flight
0,0,1,0,0,0,0,1,0,0,1860,-0.47,0,Post_Flight
0,0,0,1,0,0,1,0,0,0,840,0,1,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1500,0.12,0,Irrops
0,0,0,1,0,0,0,0,1,0,420,-0.05,0,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,2460,-0.04,0,Mileage_Plus
0,0,0,1,0,0,0,0,1,0,2940,-0.12,3,Communications
0,0,0,1,0,1,0,0,0,0,360,-0.14,0,Irrops
0,0,0,1,0,0,0,0,0,1,1980,0.16,2,Products_And_Services
0,1,0,0,0,1,0,0,0,0,1020,0.02,1,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,2340,-0.16,0,Booking
0,1,0,0,0,0,0,0,0,1,360,0.07,0,Upgrade
0,1,0,0,0,0,0,0,0,1,660,0.17,0,Post_Flight
0,1,0,0,0,0,0,0,0,1,1200,0.05,0,Products_And_Services
0,1,0,0,0,0,0,0,0,1,660,0.2,0,Voluntary_Change
0,1,0,0,0,0,1,0,0,0,600,0.09,1,Digital_Support
0,0,0,1,0,0,0,0,0,1,720,0.23,0,Irrops
0,0,0,1,0,0,0,0,1,0,720,-0.05,0,Products_And_Services
0,0,0,1,0,1,0,0,0,0,3780,-0.03,0,Irrops
0,1,0,0,0,1,0,0,0,0,960,0.01,1,Digital_Support
0,0,0,1,0,0,0,1,0,0,2400,-0.15,3,Products_And_Services
0,1,0,0,0,0,1,0,0,0,660,0.02,1,Upgrade
0,0,1,0,0,0,0,1,0,0,1200,-0.3,3,Irrops
0,0,0,1,0,0,0,1,0,0,1920,-0.07,5,Post_Flight
0,1,0,0,0,0,0,1,0,0,840,0.03,2,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,2340,-0.09,3,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,720,-0.07,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,360,0.16,0,Booking
0,0,0,1,0,0,1,0,0,0,360,0,0,Booking
0,0,0,1,0,0,0,0,0,1,780,0.1,0,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,780,0.13,1,Check_In
0,0,0,1,0,0,0,1,0,0,1800,-0.09,0,Irrops
0,1,0,0,0,0,0,1,0,0,900,0.01,1,Post_Flight
0,0,0,1,0,0,0,0,0,1,840,0.14,0,Irrops
0,0,1,0,0,0,0,0,0,1,720,0.32,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,540,0,1,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,540,0.04,3,Mileage_Plus
0,1,0,0,0,0,0,0,0,1,1140,0.04,1,Irrops
0,0,0,1,0,1,0,0,0,0,780,0,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,840,0,0,Seating
0,1,0,0,0,1,0,0,0,0,840,0.05,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,1140,0.05,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1140,-0.08,4,Etc
0,0,0,1,0,0,0,1,0,0,720,-0.23,0,Irrops
0,0,0,1,0,0,1,0,0,0,1020,-0.06,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,600,-0.08,0,Upgrade
0,1,0,0,0,0,1,0,0,0,1800,0.04,3,Irrops
0,1,0,0,0,1,0,0,0,0,660,0.27,0,Products_And_Services
0,1,0,0,0,1,0,0,0,0,840,0.27,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,1320,-0.04,2,Mileage_Plus
0,1,0,0,0,0,0,1,0,0,1380,0.07,0,Post_Flight
0,1,0,0,0,0,0,1,0,0,840,0.11,0,Baggage
0,1,0,0,0,0,0,1,0,0,1140,0.1,1,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,660,0.12,2,Communications
0,0,0,1,0,0,0,1,0,0,2460,-0.1,0,Etc
0,0,0,1,0,0,0,1,0,0,3120,-0.13,0,Irrops
0,0,0,1,0,0,0,0,0,1,540,0,0,Irrops
0,0,0,1,0,0,0,0,0,1,1020,0.05,0,Post_Flight
0,0,0,1,0,0,0,1,0,0,1380,-0.08,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,900,0,0,Voluntary_Change
0,0,0,1,0,0,0,0,0,1,780,0.03,4,Mileage_Plus
0,0,0,1,0,0,0,0,0,1,360,0.15,1,Upgrade
0,1,0,0,0,0,0,0,0,1,1980,0.01,0,Upgrade
0,0,0,1,0,1,0,0,0,0,2460,-0.12,2,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,720,0.02,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,1560,-0.03,3,Irrops
0,1,0,0,0,1,0,0,0,0,1800,0.03,0,Booking
0,0,0,1,0,1,0,0,0,0,360,0,2,Mileage_Plus
0,1,0,0,0,0,1,0,0,0,900,0.25,3,Irrops
0,0,0,1,0,0,0,0,1,0,780,-0.06,0,Irrops
0,0,0,1,0,0,0,1,0,0,1560,-0.14,4,Etc
0,0,0,1,0,0,0,1,0,0,1860,-0.12,2,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,360,0,2,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,3120,-0.24,1,Baggage
0,1,0,0,0,0,1,0,0,0,960,0.16,2,Etc
0,1,0,0,0,0,0,0,0,1,660,0.13,0,Seating
0,1,0,0,0,0,0,0,0,1,1500,0.04,2,Mileage_Plus
0,1,0,0,0,0,0,0,1,0,4200,0.04,1,Mileage_Plus
0,0,0,1,0,0,1,0,0,0,1080,-0.15,0,Baggage
0,1,0,0,0,0,0,0,1,0,840,0.03,0,Voluntary_Change
0,0,0,1,0,0,0,0,1,0,540,-0.07,1,Irrops
0,1,0,0,0,0,0,1,0,0,1440,0.01,1,Upgrade
0,1,0,0,0,0,0,0,1,0,900,0.19,3,Voluntary_Change
0,0,1,0,0,0,0,1,0,0,2940,-0.27,1,Seating
0,0,0,1,0,0,0,0,1,0,2100,-0.24,0,Communications
0,1,0,0,0,0,1,0,0,0,1560,0.06,1,Voluntary_Cancel
0,1,0,0,0,0,0,0,0,1,600,0.03,0,Irrops
0,0,1,0,0,0,1,0,0,0,660,-0.41,1,Irrops
0,0,0,1,0,0,1,0,0,0,960,-0.11,1,Voluntary_Change
0,1,0,0,0,0,0,1,0,0,780,0.11,0,Seating
0,0,0,1,0,0,0,0,0,1,1260,0.03,1,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,480,0.12,0,Communications
0,1,0,0,0,0,1,0,0,0,720,0.29,0,Voluntary_Change
0,0,0,1,0,0,1,0,0,0,1140,-0.02,3,Irrops
0,0,0,1,0,0,0,0,0,1,4080,0.1,0,Checkout
0,0,0,1,0,0,0,0,1,0,840,-0.03,0,Irrops
0,0,1,0,0,1,0,0,0,0,1500,-0.32,0,Irrops
0,1,0,0,0,0,1,0,0,0,720,0.3,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,780,0,1,Seating
0,0,0,1,0,0,0,0,0,1,840,0.02,0,Irrops
0,1,0,0,0,0,1,0,0,0,1380,0.24,1,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,900,0.43,1,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,600,-0.01,1,Communications
0,0,0,1,0,0,1,0,0,0,900,0,0,Voluntary_Change
0,0,0,1,0,0,0,1,0,0,1080,-0.1,0,Irrops
0,0,0,1,0,1,0,0,0,0,360,0,4,Irrops
0,1,0,0,0,0,0,1,0,0,1860,0.01,0,Products&Services
0,0,0,1,0,0,0,0,0,1,780,0.01,2,Other_Topics
0,1,0,0,0,0,0,1,0,0,720,0.25,1,Upgrade
0,0,0,1,0,1,0,0,0,0,900,0,1,Voluntary_Change
0,1,0,0,0,0,0,0,0,1,420,0.2,2,Irrops
0,0,0,1,0,0,1,0,0,0,1980,-0.11,0,Voluntary_Change
0,1,0,0,0,0,0,0,1,0,480,0.12,1,Mileage_Plus
0,0,0,1,0,0,0,1,0,0,960,-0.02,1,Voluntary_Cancel
0,0,0,1,0,0,0,0,1,0,900,-0.16,0,Voluntary_Change
0,0,0,1,0,1,0,0,0,0,660,-0.09,4,Irrops
0,0,0,1,0,0,0,0,1,0,1200,0,0,Voluntary_Change
