,call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
544,155232998,462743,neutral,calm,-0.13,0.14
545,6631946379,215457,neutral,neutral,-0.05,0.39
546,1123904788,153460,calm,polite,0.11,0.14
547,4023633039,369972,neutral,calm,-0.1,0.68
548,6046339813,663804,calm,polite,0.08,0.0
549,6900851883,696673,frustrated,angry,-0.26,0.69
550,5767478906,788537,neutral,angry,-0.05,0.46
551,3672852372,289402,neutral,neutral,0.0,0.0
552,5712598062,814752,calm,neutral,0.22,0.37
553,6659995723,289402,neutral,polite,0.05,0.72
554,282876475,376343,calm,polite,0.03,0.26
555,547364376,619806,calm,angry,0.21,0.04
556,9294844442,663804,neutral,angry,-0.2,0.55
557,8290985178,915618,frustrated,frustrated,-0.26,0.36
558,4313685331,462743,neutral,neutral,0.0,0.13
560,1482850590,825827,calm,frustrated,0.24,0.03
561,2025546675,788537,neutral,calm,-0.15,0.33
562,293992815,462743,neutral,frustrated,-0.07,0.04
563,9798879733,607742,calm,frustrated,0.06,0.73
564,1600699534,825827,calm,calm,0.07,0.18
565,4384969559,619806,neutral,neutral,-0.14,0.34
566,5859728512,645129,neutral,calm,-0.07,0.62
567,9247766461,192245,neutral,polite,0.16,0.31
568,6378234977,819946,neutral,angry,-0.06,0.38
569,4428930222,782403,calm,angry,0.07,0.18
570,2601941468,915618,neutral,neutral,0.0,0.55
571,3759863743,788537,neutral,neutral,-0.11,0.17
572,8240278894,814752,neutral,frustrated,-0.1,0.62
573,7551584587,825827,neutral,calm,-0.08,0.19
574,3365872644,462743,neutral,neutral,0.0,0.16
575,8816273145,349957,neutral,calm,-0.06,0.39
576,477231929,391212,neutral,polite,0.09,0.26
577,2938164842,915618,neutral,frustrated,-0.04,0.5
578,9375481611,788537,neutral,neutral,-0.03,0.13
579,2930379941,462743,calm,angry,0.11,0.76
580,4261175355,215457,neutral,neutral,-0.09,0.81
581,4075573598,436472,neutral,angry,-0.11,0.07
582,2219337877,607742,frustrated,angry,-0.28,0.71
583,2159618327,782403,neutral,calm,-0.09,0.4
584,2684846799,880532,neutral,angry,-0.14,0.17
585,6883725065,290097,neutral,angry,0.0,0.31
586,629589508,926550,neutral,frustrated,-0.16,0.66
587,9598034096,390819,calm,calm,0.11,0.1
588,799512934,293576,neutral,calm,-0.03,0.2
589,7289613372,788537,neutral,frustrated,-0.17,0.29
590,2110223673,880532,neutral,frustrated,-0.01,0.44
591,7648813153,825827,neutral,angry,-0.07,0.58
592,1315927788,715813,calm,calm,0.06,0.15
593,6803732981,784648,frustrated,frustrated,-0.31,0.13
594,3707244052,422969,neutral,angry,-0.2,0.18
595,1877881013,686999,neutral,angry,-0.09,0.56
596,110113510,882260,neutral,neutral,-0.11,0.11
597,641611522,289402,neutral,angry,-0.1,0.49
598,8131828540,462743,frustrated,angry,-0.33,0.04
599,7220932488,607742,neutral,angry,-0.06,0.04
600,8115658559,462743,neutral,angry,0.0,0.34
601,6258087915,499403,calm,neutral,0.06,0.03
602,9710781341,619806,angry,neutral,-0.57,0.02
603,3826939907,915618,calm,frustrated,0.09,0.51
604,7073387644,607742,neutral,angry,-0.2,0.13
605,8490938969,600666,neutral,neutral,0.0,0.12
606,8730054794,619806,neutral,frustrated,-0.16,0.06
607,1889587160,499403,neutral,frustrated,-0.2,0.26
608,7743968149,645129,neutral,angry,0.0,0.61
609,2821741734,192245,neutral,calm,-0.03,0.23
610,3513793111,390819,calm,angry,0.04,0.33
611,5666367878,499403,neutral,angry,-0.05,0.14
612,3008611562,436472,calm,neutral,0.11,0.19
613,8245050533,153460,calm,neutral,0.06,0.22
614,2458769648,600666,calm,angry,0.19,0.25
615,1784620848,289402,neutral,frustrated,0.0,0.11
616,4624041541,293576,neutral,neutral,-0.02,0.43
617,7230325525,462743,calm,neutral,0.1,0.42
618,4946178668,645129,neutral,angry,-0.03,0.7
619,3397117730,131036,calm,calm,0.18,0.24
620,1474286295,290097,frustrated,calm,-0.46,0.4
621,2823199606,607742,frustrated,calm,-0.26,0.48
622,5147770339,600666,calm,polite,0.01,0.38
623,2797353799,715813,neutral,frustrated,-0.01,0.27
624,7778944962,289402,calm,frustrated,0.08,0.01
625,7155285920,422969,calm,neutral,0.09,0.58
626,7132443825,686999,neutral,angry,-0.06,0.04
627,6341990054,882260,neutral,angry,-0.05,0.36
628,5226875352,149315,neutral,angry,0.0,0.3
629,6546179208,251287,neutral,calm,-0.07,0.47
630,4036841348,436472,neutral,polite,0.22,0.21
631,8318901171,542034,neutral,neutral,-0.1,0.19
632,9384780326,499403,frustrated,frustrated,-0.28,0.38
633,3409270010,215457,neutral,neutral,0.0,0.69
634,3573755634,757349,neutral,angry,0.0,0.46
635,5844600579,153460,neutral,angry,-0.03,0.22
636,6790249357,931734,calm,calm,0.05,0.7
637,8513208037,607742,calm,polite,0.08,0.26
638,7174026649,782403,neutral,polite,0.1,0.26
639,9523808268,965878,neutral,neutral,-0.07,0.64
640,5549013191,594957,neutral,neutral,-0.07,0.38
641,7123615610,204674,neutral,frustrated,-0.08,0.29
642,2987351970,347606,calm,frustrated,0.09,0.09
643,3355243007,171021,neutral,frustrated,-0.03,0.19
644,7341952760,782403,calm,frustrated,0.09,0.61
645,9772502045,819946,neutral,frustrated,-0.09,0.65
646,2652362807,391212,neutral,neutral,-0.07,0.74
647,9746064295,784648,neutral,angry,-0.05,0.4
648,8313854909,645129,neutral,angry,0.0,0.04
649,3693330914,192245,neutral,frustrated,-0.09,0.33
650,4326326785,926550,calm,neutral,0.02,0.55
651,1706558022,390819,neutral,calm,-0.03,0.46
652,380760544,422969,neutral,polite,0.08,0.09
653,9920088113,645129,neutral,frustrated,-0.16,0.67
654,3965997730,686999,neutral,frustrated,-0.03,0.17
655,4105180930,149315,neutral,polite,0.06,0.62
656,7330107501,600666,angry,neutral,-0.65,0.04
657,7738282291,696673,neutral,polite,0.05,0.47
658,2590909415,715813,calm,angry,0.03,0.08
659,2985093760,422969,neutral,polite,0.04,0.25
660,7335200990,619806,frustrated,angry,-0.26,0.11
661,3072744236,251287,calm,neutral,0.04,0.33
662,7108225667,542034,neutral,neutral,-0.1,0.38
663,2570160150,757349,neutral,frustrated,-0.02,0.22
664,5651850536,926550,neutral,frustrated,-0.21,0.28
665,3816825928,931734,frustrated,polite,0.41,0.01
666,7412339540,965878,neutral,polite,0.02,0.15
667,1529054189,192245,calm,neutral,0.16,0.14
668,1896040705,782403,neutral,neutral,0.0,0.15
669,2618339048,391212,calm,neutral,0.02,0.32
670,243041374,663804,frustrated,frustrated,-0.36,0.03
671,5108218875,290097,neutral,polite,0.11,0.44
672,6358933179,696673,neutral,angry,-0.04,0.24
673,2340525438,715813,calm,polite,0.35,0.26
674,3259562522,663804,neutral,neutral,-0.02,0.14
675,4408678836,819946,neutral,calm,-0.1,0.6
676,3297807483,290097,neutral,angry,-0.07,0.17
677,4587814,715813,neutral,calm,-0.15,0.51
678,698299191,782403,neutral,angry,-0.12,0.49
679,408773512,926550,calm,neutral,0.04,0.39
680,3858722740,422969,neutral,polite,0.12,0.24
681,1852815751,251287,frustrated,angry,-0.27,0.51
682,5403162875,542034,neutral,angry,-0.04,0.19
683,2617215016,757349,calm,angry,0.15,0.03
684,164929499,931734,frustrated,polite,0.27,0.45
685,2489860364,965878,calm,calm,0.08,0.74
686,2908977873,390819,neutral,angry,0.0,0.69
687,6888836358,349957,neutral,frustrated,-0.09,0.34
688,5292465529,594957,calm,angry,0.07,0.68
689,1567620826,880532,neutral,calm,-0.09,0.09
690,1356942666,390819,calm,neutral,0.09,0.06
691,2231828620,542034,neutral,neutral,0.0,0.26
692,2646448808,204674,neutral,frustrated,-0.09,0.51
693,244711297,347606,neutral,angry,0.0,0.01
694,8688543507,391212,neutral,calm,-0.02,0.42
695,5941773360,171021,neutral,frustrated,0.0,0.23
696,1885918488,126555,calm,neutral,0.11,0.06
697,7210376837,290097,neutral,neutral,-0.02,0.53
698,6860429508,390819,calm,polite,0.04,0.57
699,6565077632,251287,neutral,calm,-0.1,0.65
700,28116487,696673,neutral,polite,0.08,0.21
701,1574660319,594957,neutral,angry,-0.05,0.23
702,2341489069,880532,neutral,calm,-0.03,0.62
703,4723217884,537208,neutral,frustrated,-0.17,0.2
704,8037411744,645129,neutral,neutral,-0.04,0.25
705,1909315123,542034,neutral,calm,-0.07,0.27
706,4806105556,901589,neutral,neutral,-0.1,0.1
707,9867548614,422969,calm,frustrated,0.13,0.06
708,1152888432,233571,neutral,frustrated,-0.25,0.31
709,6757716165,181820,calm,angry,0.1,0.26
710,9025859512,852493,neutral,frustrated,-0.19,0.14
711,3099904094,349957,neutral,polite,0.0,0.37
712,7065333742,926550,neutral,angry,0.0,0.39
713,2138554160,686999,neutral,angry,-0.02,0.34
714,8807579972,757349,calm,calm,0.03,0.0
715,2115724172,347606,neutral,neutral,-0.1,0.27
716,7177682544,901589,calm,neutral,0.03,0.16
717,6007750243,645129,neutral,calm,-0.05,0.21
718,9916440891,696673,neutral,angry,-0.03,0.24
719,8931488117,926550,calm,polite,0.08,0.0
720,285872665,782403,neutral,calm,-0.1,0.22
721,5227099919,926550,neutral,neutral,0.0,0.21
722,6318162051,422969,frustrated,polite,0.29,0.07
723,2680481962,882260,calm,calm,0.07,0.58
724,6532607640,422969,calm,calm,0.02,0.2
725,8009092956,251287,neutral,neutral,-0.25,0.03
726,4416852233,542034,calm,frustrated,0.09,0.38
727,8259382713,757349,neutral,angry,-0.17,0.32
728,1765808092,931734,neutral,frustrated,-0.04,0.37
729,3144085521,645129,calm,calm,0.11,0.21
730,7252849057,645129,frustrated,calm,-0.3,0.08
731,6901295904,782403,neutral,frustrated,0.0,0.18
732,6406806754,349957,neutral,neutral,0.0,0.34
733,1152841380,926550,neutral,neutral,-0.03,0.13
734,8943706898,663804,neutral,calm,-0.07,0.25
735,1286975658,819946,neutral,calm,0.0,0.4
736,8897162588,686999,neutral,frustrated,-0.12,0.55
737,3519540968,784648,neutral,frustrated,0.0,0.07
738,2950155979,422969,neutral,neutral,-0.12,0.22
739,6074184380,663804,neutral,neutral,0.0,0.26
740,2579245624,645129,neutral,frustrated,-0.08,0.51
741,1589048482,696673,calm,frustrated,0.04,0.19
742,1797691475,192245,calm,angry,0.08,0.35
743,8971220589,819946,neutral,calm,-0.16,0.2
744,8646525394,349957,neutral,angry,-0.05,0.17
745,349298992,391212,calm,frustrated,0.1,0.24
746,124921990,926550,neutral,polite,0.02,0.33
747,7274946822,784648,calm,calm,0.05,0.09
748,4377594716,422969,neutral,polite,0.04,0.32
749,916141562,149315,neutral,polite,0.01,0.19
750,7002981480,880532,calm,polite,0.43,0.02
751,7417032874,645129,neutral,frustrated,-0.13,0.12
752,7908218136,696673,calm,frustrated,0.11,0.02
753,6652643630,645129,neutral,angry,-0.15,0.25
754,2885863889,192245,calm,angry,0.09,0.59
755,4241671863,819946,neutral,neutral,-0.09,0.01
756,8502163449,349957,calm,polite,0.14,0.27
757,8505200817,391212,neutral,angry,0.0,0.24
758,2891938976,880532,neutral,frustrated,0.0,0.0
759,7151831803,390819,calm,polite,0.05,0.45
760,5505014538,715813,neutral,polite,0.0,0.4
761,9985140841,926550,neutral,calm,-0.04,0.2
762,6030722493,686999,neutral,calm,-0.07,0.18
763,3250924452,880532,neutral,angry,-0.11,0.17
764,9550752104,882260,calm,neutral,0.1,0.2
765,3482464830,149315,calm,calm,0.24,0.04
766,4367348751,696673,neutral,neutral,-0.05,0.1
767,1483057112,391212,neutral,frustrated,-0.16,0.04
768,369436965,422969,calm,neutral,0.01,0.46
769,7473599218,149315,calm,angry,0.06,0.37
770,3482106201,251287,calm,neutral,0.06,0.04
771,2836711344,782403,calm,angry,0.06,0.27
772,9812212680,542034,neutral,calm,-0.21,0.03
773,9814169284,757349,calm,neutral,0.14,0.11
774,2406283191,882260,neutral,frustrated,-0.03,0.39
775,2203622082,819946,neutral,frustrated,-0.14,0.17
776,3222990735,931734,calm,frustrated,0.08,0.31
777,8444444828,965878,calm,calm,0.03,0.38
778,2108333386,290097,calm,angry,0.06,0.49
779,4355503019,149315,neutral,angry,-0.03,0.47
780,7657211895,757349,calm,calm,0.11,0.34
781,6489227011,594957,neutral,polite,0.12,0.68
782,3512280672,204674,neutral,polite,0.08,0.56
783,5869940622,663804,calm,angry,0.17,0.14
784,4633464912,645129,calm,polite,0.12,0.04
785,1746979607,542034,calm,frustrated,0.1,0.43
786,6982659140,347606,neutral,neutral,-0.1,0.28
787,3256707579,696673,calm,polite,0.21,0.17
788,3730154972,192245,calm,calm,0.05,0.08
789,6606952927,784648,neutral,angry,-0.08,0.56
790,2913924991,696673,frustrated,frustrated,-0.32,0.28
791,8985676953,192245,calm,frustrated,0.01,0.25
792,6051837503,663804,neutral,frustrated,0.0,0.11
793,5503083666,645129,calm,calm,0.06,0.19
794,4159369410,819946,calm,frustrated,0.06,0.32
795,2661075187,149315,neutral,neutral,-0.08,0.45
796,2600260910,782403,frustrated,neutral,-0.32,0.47
797,2379448776,349957,neutral,angry,-0.06,0.23
798,3625791382,251287,calm,neutral,0.03,0.35
799,2547063095,391212,calm,frustrated,0.05,0.09
800,9410833334,880532,neutral,polite,0.02,0.28
801,6171015031,757349,neutral,polite,0.05,0.15
802,4561672564,926550,calm,frustrated,0.06,0.38
803,8915582381,782403,calm,neutral,0.1,0.15
804,4736840022,290097,calm,frustrated,0.24,0.24
805,2237287661,349957,calm,frustrated,0.25,0.21
806,3949332690,390819,calm,calm,0.11,0.51
807,1205527857,931734,calm,neutral,0.17,0.16
808,5452416063,391212,neutral,calm,-0.23,0.13
809,5197231079,782403,calm,angry,0.05,0.03
810,1304160316,422969,neutral,calm,-0.12,0.53
811,7116157273,293576,calm,calm,0.2,0.33
812,4624279867,686999,calm,angry,0.12,0.5
813,2064147009,965878,neutral,neutral,0.0,0.23
814,9081681648,782403,calm,calm,0.03,0.45
815,1531879729,882260,neutral,calm,-0.12,0.3
816,6356003443,290097,neutral,frustrated,0.0,0.18
817,635173784,926550,neutral,angry,0.0,0.16
818,2275412977,931734,calm,calm,0.23,0.18
819,7187467745,204674,calm,angry,0.09,0.11
820,333885267,965878,neutral,polite,0.05,0.5
821,9739390322,204674,neutral,frustrated,-0.04,0.44
822,4598734236,293576,calm,polite,0.14,0.26
823,5614887597,171021,neutral,polite,0.04,0.05
824,4728315975,126555,calm,angry,0.03,0.53
825,5018668396,537208,calm,polite,0.08,0.55
826,7450085028,901589,calm,neutral,0.2,0.0
827,233603443,686999,calm,neutral,0.03,0.44
828,7442112695,882260,neutral,frustrated,-0.03,0.19
829,7358505370,422969,calm,neutral,0.24,0.15
830,1661408205,715813,neutral,calm,-0.01,0.43
831,1361690384,784648,calm,frustrated,0.01,0.56
832,4170423029,422969,neutral,polite,0.0,0.38
833,6490349725,882260,calm,polite,0.08,0.31
834,6137657306,251287,neutral,polite,0.24,0.08
835,9927545546,542034,neutral,neutral,-0.11,0.23
836,8061645751,757349,calm,frustrated,0.1,0.65
837,4565501488,931734,neutral,angry,-0.01,0.04
838,5285993443,965878,calm,polite,0.22,0.7
839,8964239511,293576,calm,angry,0.06,0.46
840,8566871161,422969,calm,neutral,0.04,0.2
841,8777678803,347606,neutral,angry,-0.06,0.21
842,905600606,171021,calm,neutral,0.01,0.08
843,7293354812,126555,neutral,neutral,-0.07,0.58
844,9001080118,537208,neutral,neutral,-0.03,0.49
845,9025228897,542034,calm,frustrated,0.08,0.77
846,7196265895,901589,neutral,frustrated,-0.1,0.36
847,2423265753,233571,calm,frustrated,0.11,0.57
848,1033823685,251287,neutral,polite,0.16,0.0
849,1560731801,757349,neutral,neutral,-0.05,0.61
850,3333139679,181820,neutral,neutral,-0.02,0.34
851,7715755246,149315,neutral,neutral,-0.12,0.75
852,5007669994,852493,neutral,polite,0.03,0.41
853,7813235037,422969,neutral,polite,0.02,0.01
854,3728320909,633922,calm,calm,0.05,0.48
855,8288589162,719115,neutral,frustrated,-0.24,0.39
856,2631144078,309976,calm,angry,0.1,0.01
857,4396640451,250675,neutral,polite,0.23,0.12
858,5270862294,931734,neutral,angry,-0.01,0.2
859,2951842288,213093,calm,frustrated,0.16,0.16
860,777934134,519294,calm,polite,0.07,0.24
861,789605690,910145,calm,calm,0.1,0.03
862,7781356755,422969,neutral,polite,0.17,0.52
863,400511844,882260,calm,angry,0.08,0.42
864,8980452691,965878,frustrated,calm,-0.38,0.24
865,112234713,293576,neutral,polite,0.01,0.03
866,440115346,347606,neutral,neutral,-0.06,0.59
867,4634242683,149315,neutral,neutral,0.0,0.25
868,4032819911,251287,neutral,neutral,-0.02,0.16
869,138798645,784648,neutral,frustrated,-0.01,0.21
870,2139724314,965878,neutral,neutral,-0.02,0.59
871,520740007,594957,neutral,neutral,-0.1,0.49
872,6810847880,757349,neutral,angry,0.0,0.25
873,1271005816,293576,neutral,frustrated,-0.1,0.39
874,9944054653,715813,neutral,polite,0.15,0.21
875,6575846260,422969,neutral,frustrated,-0.03,0.14
876,5715731646,149315,neutral,polite,0.1,0.04
877,7193626219,251287,neutral,angry,-0.11,0.36
878,4320185408,171021,frustrated,neutral,-0.33,0.59
879,7965549100,149315,neutral,polite,0.12,0.44
880,3048880084,126555,neutral,calm,0.0,0.16
881,7832749701,293576,neutral,polite,0.17,0.26
882,2174027112,686999,calm,calm,0.44,0.28
883,1278067580,931734,frustrated,neutral,-0.36,0.14
884,4806556798,251287,neutral,calm,-0.13,0.41
885,2396877562,901589,neutral,frustrated,-0.1,0.46
886,5602201576,852493,neutral,calm,-0.22,0.08
887,4901161667,882260,neutral,polite,0.21,0.67
888,6329669007,233571,calm,neutral,0.01,0.16
889,8862663911,633922,neutral,frustrated,-0.04,0.32
890,4674020435,719115,calm,neutral,0.16,0.24
891,2363192809,715813,neutral,neutral,-0.12,0.24
892,6227152074,686999,neutral,calm,-0.18,0.08
893,2936396672,347606,calm,polite,0.09,0.01
894,3876264176,422969,neutral,polite,0.09,0.15
895,1598849618,542034,neutral,calm,-0.04,0.39
896,4353737399,171021,neutral,calm,-0.03,0.09
897,1071237526,852493,calm,angry,0.15,0.49
898,6023333564,149315,neutral,polite,0.0,0.12
899,4844571576,251287,neutral,angry,-0.17,0.1
900,7437943868,347606,neutral,calm,0.0,0.09
901,607499611,309976,neutral,angry,-0.07,0.1
902,1588930398,126555,neutral,calm,-0.11,0.17
903,2703873082,633922,frustrated,neutral,-0.31,0.17
904,6545281559,784648,calm,polite,0.04,0.21
905,5644228625,181820,neutral,calm,0.0,0.53
906,2524474518,719115,neutral,neutral,-0.14,0.04
907,8729379350,293576,neutral,polite,0.0,0.14
908,2412662523,347606,frustrated,angry,-0.26,0.03
909,299231018,171021,calm,frustrated,0.06,0.13
910,8338660717,309976,neutral,frustrated,-0.09,0.27
911,9092260431,422969,neutral,frustrated,-0.03,0.56
912,4990841055,149315,calm,calm,0.06,0.11
913,4640670609,784648,neutral,angry,-0.21,0.03
914,5912944414,686999,neutral,angry,-0.08,0.12
915,5038474962,149315,neutral,neutral,-0.12,0.02
916,188153958,126555,calm,neutral,0.09,0.23
917,3655593421,931734,calm,calm,0.03,0.51
918,1103467992,293576,neutral,frustrated,-0.06,0.17
919,863138482,784648,neutral,neutral,-0.12,0.36
920,8469617648,422969,neutral,neutral,0.0,0.72
921,891314294,293576,calm,neutral,0.3,0.33
922,3600982480,537208,neutral,polite,0.12,0.41
923,5308869452,233571,neutral,calm,-0.11,0.27
924,2138800376,852493,calm,calm,0.06,0.58
925,8438919405,633922,frustrated,angry,-0.39,0.48
926,753241801,293576,neutral,calm,-0.09,0.1
927,3437955542,149315,neutral,polite,0.08,0.31
928,2894942088,757349,neutral,calm,-0.04,0.18
929,143877568,171021,frustrated,frustrated,-0.41,0.03
930,1257819154,233571,angry,frustrated,-0.53,0.25
931,6171204353,901589,neutral,frustrated,-0.09,0.22
932,7697823348,181820,frustrated,frustrated,-0.32,0.2
933,1332249093,347606,neutral,angry,-0.19,0.69
934,9462518702,633922,neutral,angry,-0.19,0.07
935,9176303155,171021,calm,calm,0.03,0.44
936,4062825417,126555,neutral,neutral,-0.18,0.63
937,5687310105,233571,neutral,polite,0.06,0.27
938,5395622298,719115,neutral,neutral,-0.13,0.16
939,6605850417,309976,neutral,polite,0.16,0.55
940,8005334705,901589,frustrated,angry,-0.31,0.37
941,7635073204,181820,neutral,frustrated,-0.14,0.16
942,1846165236,250675,neutral,calm,-0.14,0.3
943,6883077200,251287,calm,angry,0.13,0.16
944,9822052385,181820,calm,neutral,0.16,0.17
946,6820583551,633922,neutral,frustrated,0.0,0.25
947,2304832380,719115,calm,neutral,0.38,0.16
